geneIDs	disper	pval	padj	TEcontrol	TEtreated	log2FC_TE(treated vs control)
Cgas	0.040823012	0.008436419	0.360650528	0.033954524	0.171828024	2.339289618
Acsl4	0.005140856	0.008409303	0.360650528	0.234296901	0.291904608	0.317159114
Dusp7	0.002144812	0.008420918	0.360650528	0.17784021	0.144964892	-0.294878017
Asxl1	0.005018967	0.008433165	0.360650528	0.251374838	0.323000408	0.361695737
Wapl	0.001436644	0.008527005	0.362333699	0.105228467	0.126473742	0.265312841
4833439L19Rik	0.006920478	0.008511148	0.362333699	0.02947458	0.020773976	-0.504693909
Kcng3	0.009658399	0.008623758	0.362984509	0.175903915	0.279269307	0.666869429
Nav3	0.007067875	0.008620232	0.362984509	0.06521165	0.084858392	0.379927601
Cchcr1	0.018580659	0.008582976	0.362984509	0.156127714	0.371325894	1.249959272
Dusp4	0.019168166	0.008670584	0.362984509	0.343521195	0.192558383	-0.83510318
Ankrd12	0.002882616	0.008647558	0.362984509	0.110144442	0.134225063	0.285257389
Dhx9	0.01257538	0.008769787	0.36390758	0.732825551	1.014981225	0.469911329
Rasl11a	0.023265011	0.008749924	0.36390758	1.049835414	0.557348518	-0.913511517
Cxcl5	0.065951383	0.008733364	0.36390758	0.074981415	0.419463537	2.483940439
Cdkn1c	0.025429553	0.008818172	0.364845415	0.247718938	0.456047828	0.880480967
Mkln1	0.001404955	0.00887753	0.366230448	0.266018557	0.309283982	0.217405231
Morc2a	0.001581217	0.009899233	0.36853122	0.22690382	0.272585117	0.264625895
Eya1	0.003866263	0.009753894	0.36853122	0.175937619	0.118475879	-0.570470632
Chn2	0.002521263	0.009410827	0.36853122	0.232082766	0.18651392	-0.315356086
Irak2	0.008674175	0.009164447	0.36853122	0.319813497	0.213501435	-0.582985059
Sgk2	0.021185008	0.009265228	0.36853122	0.362740723	0.701996544	0.95252521
Ghitm	0.003106445	0.009954071	0.36853122	0.286268858	0.33685595	0.234761047
Slc37a3	0.003595915	0.009113973	0.36853122	0.143509707	0.183927409	0.357988164
Ikbkg	0.002987147	0.009461195	0.36853122	0.141317453	0.176323039	0.31928134
Txlng	0.005508661	0.009905519	0.36853122	0.095485951	0.140487802	0.557084482
Zfp287	0.002855088	0.009705305	0.36853122	0.096397254	0.139580429	0.534032718
Gpr19	0.012819694	0.00922316	0.36853122	0.206088553	0.129113134	-0.674628608
Raph1	0.006749533	0.009418116	0.36853122	0.160355327	0.209430665	0.385200421
Stim1	0.00368116	0.009799414	0.36853122	0.168560146	0.209105915	0.310970402
Ethe1	0.00714681	0.009459777	0.36853122	0.683685764	0.467579076	-0.548123013
Srpk2	0.002379229	0.009315983	0.36853122	0.177017706	0.206348759	0.221191087
Adgrg1	0.002732176	0.009848077	0.36853122	0.738800561	0.619866212	-0.253228095
Car2	0.003223156	0.009614711	0.36853122	0.446886195	0.374282322	-0.255780569
Acvr1	0.006861633	0.009823722	0.36853122	0.421637777	0.562208082	0.415100062
Xrn2	0.00332571	0.009238768	0.36853122	0.370098733	0.450949916	0.285057014
Cysltr1	0.032685048	0.00951005	0.36853122	0.484444253	0.153921886	-1.65413228
Coq9	0.001838338	0.009746424	0.36853122	0.332274211	0.27629117	-0.266184865
Naa15	0.013711817	0.009908372	0.36853122	0.253471169	0.358471022	0.500034846
Usp34	0.005030599	0.009108104	0.36853122	0.109379672	0.136435552	0.318874988
Ncs1	0.00595238	0.009456894	0.36853122	0.063181634	0.049266631	-0.358894447
Csrnp1	0.055657745	0.009975085	0.36853122	0.496614483	0.240404978	-1.046659567
Cdc42ep2	0.006335758	0.009779507	0.36853122	0.546863237	0.395131805	-0.468846103
Slc1a5	0.017373398	0.00993881	0.36853122	0.208797775	0.457712664	1.132335872
Dach1	0.014223776	0.00926443	0.36853122	0.221314275	0.332217989	0.586033689
Ccdc92	0.006858784	0.009211831	0.36853122	0.175781137	0.128722125	-0.449520216
Elfn2	0.001664705	0.009466988	0.36853122	0.091658064	0.110889288	0.274786282
Mypop	0.005549739	0.009910307	0.36853122	0.111595355	0.075176558	-0.569922206
Uck2	0.005176513	0.009747387	0.36853122	0.533823269	0.409470922	-0.382601188
Btbd11	0.005564376	0.00980541	0.36853122	0.253819359	0.336292315	0.405913701
Zc3h6	0.0044261	0.009722452	0.36853122	0.158897864	0.215241673	0.437857693
Polr3g	0.016429914	0.009295408	0.36853122	0.063923294	0.020754287	-1.622932384
Nt5m	0.003448159	0.009445037	0.36853122	0.231120507	0.174353794	-0.406627512
Rgma	0.003488144	0.009083858	0.36853122	0.339807873	0.264805288	-0.359787344
Daam2	0.007492738	0.009032613	0.36853122	0.212975922	0.161062174	-0.403072621
Ppm1e	0.004469909	0.009705247	0.36853122	0.192244419	0.234018084	0.283678304
Copb1	0.002787588	0.009697579	0.36853122	0.535999108	0.637326958	0.249803084
Hexa	0.004438299	0.01001047	0.368875385	0.297783711	0.234666904	-0.343650454
Tnks	0.002698945	0.010044529	0.369169043	0.2586038	0.306420148	0.244767689
Msra	0.007730532	0.01014889	0.369519357	0.197182499	0.137575978	-0.519302927
Mrpl27	0.003288419	0.010341319	0.369519357	0.251317474	0.181441027	-0.470010272
Gria3	0.003268877	0.010213	0.369519357	0.277116364	0.327708708	0.241922106
Ecpas	0.003327009	0.010221018	0.369519357	0.149264888	0.179397563	0.265285461
Cul3	0.004544539	0.010293631	0.369519357	0.228258323	0.279004506	0.289620958
Pcp4l1	0.004448358	0.010333756	0.369519357	0.175224152	0.139687127	-0.327002568
Htatsf1	0.004248472	0.010335329	0.369519357	0.396341103	0.489376986	0.304203665
Dmac2	0.002721963	0.010253255	0.369519357	0.273856623	0.213134633	-0.361655734
Kpna3	0.006015108	0.010190297	0.369519357	0.298142001	0.375352057	0.332244759
Pi16	0.0911274	0.010136602	0.369519357	0.189864838	0.714117792	1.911189312
Jaml	0.130469675	0.010301471	0.369519357	0.731569406	0.058002425	-3.656809625
Plekho2	0.011453726	0.010531101	0.369764464	0.24164765	0.155792796	-0.633276442
Fsd1l	0.008203294	0.010421927	0.369764464	0.092983552	0.126800111	0.447508553
Dsel	0.004975463	0.010467287	0.369764464	0.055708578	0.078535901	0.495452823
Pak3	0.005126803	0.010529048	0.369764464	0.106323526	0.13211731	0.313358646
1700037H04Rik	0.003835273	0.010438387	0.369764464	0.349167699	0.270719737	-0.367120033
Tenm1	0.007724383	0.01040826	0.369764464	0.213707067	0.279933467	0.38944936
Sh3bgrl3	0.015837167	0.010511851	0.369764464	1.202400085	0.837159605	-0.522342411
Map7d2	0.003679363	0.01066805	0.371056685	0.325377867	0.390801514	0.264319937
Lpxn	0.019312638	0.010672797	0.371056685	0.553612164	0.211376043	-1.389063772
Taf1	0.0011622	0.010636846	0.371056685	0.181411198	0.20981667	0.209865792
Zdhhc22	0.004065914	0.010607336	0.371056685	0.666870001	0.503662128	-0.404949299
Nrxn1	0.004767232	0.010748159	0.371849509	0.175569532	0.213229649	0.280365553
0610012G03Rik	0.00607753	0.010743322	0.371849509	0.112445743	0.078112911	-0.525596109
Tfrc	0.010649719	0.010817424	0.371943623	0.154955483	0.208857973	0.430668416
Chil1	0.012731784	0.010777909	0.371943623	0.408967991	0.246081013	-0.732854587
Sgsh	0.005571337	0.010829737	0.371943623	0.356987466	0.562409383	0.655747244
Wdyhv1	0.009417355	0.010930721	0.372360069	0.336656198	0.219953299	-0.614078783
Mrpl4	0.003914432	0.01090948	0.372360069	0.467961581	0.362643414	-0.367838444
Marchf7	0.003803435	0.010998322	0.372360069	0.255171857	0.315391513	0.305674618
Vps45	0.002711649	0.010926634	0.372360069	0.496425947	0.602721162	0.279912195
Trim23	0.00284997	0.011078699	0.372360069	0.299531242	0.354507641	0.243110234
Tmx4	0.004306011	0.01102605	0.372360069	0.12004754	0.145508251	0.277495121
Sema3c	0.002981871	0.011069271	0.372360069	0.226388104	0.276955621	0.290856671
Ddx46	0.015528345	0.011042046	0.372360069	0.157637243	0.22992681	0.544566273
Fbxl6	0.005314924	0.010992985	0.372360069	0.428323831	0.30464342	-0.491580367
Cfap57	0.020714371	0.011119406	0.372842633	0.699573162	0.276165237	-1.340943214
Fmnl2	0.003292783	0.011147165	0.372889805	0.119134396	0.148358887	0.316501351
Appl1	0.002832987	0.011222239	0.374515744	0.147551935	0.17591022	0.25361646
Slc23a2	0.001126028	0.011291016	0.374755141	0.173296075	0.195863594	0.176610284
Ccdc25	0.001350144	0.011322383	0.374755141	0.257090971	0.304174119	0.242618465
Eif2d	0.005079941	0.011336613	0.374755141	0.30278139	0.223253649	-0.439592776
Cyp51	0.00427587	0.011361834	0.374755141	0.378239553	0.310203484	-0.286085345
Rtn4	0.003819998	0.011334433	0.374755141	0.307436865	0.365309152	0.248827726
Nup133	0.002328106	0.011487427	0.378016504	0.413602022	0.50194898	0.27929749
Pfkfb2	0.003880984	0.011544442	0.379011246	0.09693118	0.12521176	0.36933734
Dnmt3a	0.005112094	0.011579382	0.379278361	0.12281232	0.152924012	0.316359656
Eif5b	0.026166911	0.011700604	0.381482814	0.558645271	0.882076107	0.658970648
Rnf26	0.015454332	0.011674806	0.381482814	0.097234498	0.048664429	-0.998600632
Inip	0.005035206	0.011758057	0.382474715	0.155551086	0.108003355	-0.526312337
Sik1	0.098108057	0.011809342	0.383261886	0.379761584	0.156180436	-1.281880229
Samd9l	0.007180709	0.011891753	0.385053328	0.191464391	0.118834267	-0.688125187
Ldlr	0.003599666	0.011939755	0.385724978	0.450682596	0.36208129	-0.315798109
Cops8	0.002456231	0.012120765	0.387101211	0.298469897	0.248681737	-0.263284872
Mettl6	0.003121473	0.012146497	0.387101211	0.08378965	0.055740455	-0.588047263
Itgae	0.053276628	0.012120269	0.387101211	1.477812039	0.273696412	-2.43281436
Ctdspl	0.013481266	0.012141498	0.387101211	0.056314118	0.03482362	-0.693430475
Supt6	0.005861467	0.012043121	0.387101211	0.47421587	0.590203572	0.315668706
Fam98b	0.005103073	0.012066782	0.387101211	0.757453084	0.981315751	0.373560885
Abl1	0.001994351	0.012313108	0.389777357	0.127316343	0.101946921	-0.320599413
Pdcd7	0.004242857	0.012291572	0.389777357	0.082735457	0.12338401	0.576577782
Prr36	0.019532497	0.012261497	0.389777357	0.973692482	1.476732923	0.600870821
Ptgr2	0.005579934	0.012347066	0.389979878	0.249224513	0.316535566	0.344921632
Tctn2	0.011886	0.012576713	0.390289821	0.334348398	0.228720694	-0.547765305
Cobll1	0.006393932	0.013370661	0.390289821	0.377832917	0.544608689	0.527471603
Tec	0.045444465	0.012588485	0.390289821	0.054376087	0.178422093	1.714250017
Nr6a1	0.02100789	0.014015419	0.390289821	0.027678662	0.006061006	-2.191144894
Ctnnb1	0.0036299	0.012657608	0.390289821	0.350159924	0.413481369	0.239808347
Zfp773	0.027722038	0.013390809	0.390289821	0.07804534	0.223845526	1.520119092
Pcgf2	0.009346747	0.013835999	0.390289821	0.322921032	0.502477159	0.637876609
Klf10	0.032847998	0.014221841	0.390289821	0.411062054	0.249236063	-0.721843366
Bet1l	0.002619977	0.013696602	0.390289821	0.260147576	0.201632648	-0.367601008
B2m	0.005915585	0.01272068	0.390289821	0.686663559	0.545880265	-0.33101886
Rad21	0.007978476	0.013410713	0.390289821	0.299671879	0.386353426	0.366537485
Phactr2	0.034779878	0.013078043	0.390289821	0.039167762	0.072693779	0.892165191
Grin2b	0.00534959	0.012473409	0.390289821	0.048867464	0.060049477	0.297277441
Abhd4	0.012173337	0.013626681	0.390289821	0.241343965	0.173415414	-0.476858608
Tial1	0.005675686	0.013170871	0.390289821	0.214070401	0.271084089	0.340655109
Sbno1	0.002952907	0.013926766	0.390289821	0.146083757	0.17182769	0.234166774
Dthd1	0.051009199	0.01359181	0.390289821	0.244722703	1.45254652	2.569364517
Asna1	0.009851509	0.012792771	0.390289821	0.467660661	0.348869409	-0.422774978
Gamt	0.00268955	0.014038299	0.390289821	0.756588846	0.608611182	-0.313988667
Cmtm5	0.005943298	0.012951616	0.390289821	0.359899018	0.273559297	-0.395738579
Cpsf2	0.004433025	0.013253486	0.390289821	0.304760897	0.375480514	0.301060235
Irf1	0.009547905	0.013379314	0.390289821	0.263819817	0.448780066	0.76645566
Pcif1	0.003948569	0.013409186	0.390289821	0.183983376	0.140579273	-0.388191517
Sst	0.011889514	0.013620992	0.390289821	0.889936877	0.660970624	-0.429116854
Syncrip	0.010092624	0.013370015	0.390289821	0.117203817	0.157887687	0.429879112
Lgals8	0.003950993	0.014102691	0.390289821	0.172973699	0.231155567	0.418311417
Hps5	0.014014785	0.013736945	0.390289821	0.2017192	0.130905208	-0.623825914
Smc1a	0.008239366	0.013675044	0.390289821	0.538672137	0.696091437	0.369869385
Nuak2	0.029340631	0.013137924	0.390289821	0.579309795	0.169306917	-1.774694144
Snrnp25	0.0157369	0.012841967	0.390289821	0.186018227	0.099656923	-0.900402057
Plcl1	0.007865641	0.013285194	0.390289821	0.25499455	0.336586509	0.400510937
C530008M17Rik	0.010005888	0.013756492	0.390289821	0.272845789	0.369661127	0.438117564
Riiad1	0.014886783	0.013643746	0.390289821	0.258017385	0.559914993	1.117739535
Calb1	0.004202619	0.012556927	0.390289821	0.468553477	0.564170286	0.267916969
Usp33	0.00136384	0.014260059	0.390289821	0.278292304	0.313085064	0.169953672
Elof1	0.005397548	0.014257722	0.390289821	0.179833592	0.130673446	-0.460696531
Naa40	0.010962366	0.013774541	0.390289821	0.162440798	0.108011265	-0.588732231
Cck	0.014416499	0.013962655	0.390289821	0.600883695	0.434513786	-0.467683826
Kpna4	0.001695223	0.013186301	0.390289821	0.246519444	0.284049947	0.204443188
Gng3	0.008130788	0.013984489	0.390289821	0.568929041	0.441873411	-0.364615601
Clvs1	0.004410698	0.014078361	0.390289821	0.380442902	0.295536451	-0.364343862
Fam91a1	0.003115818	0.013678455	0.390289821	0.117524155	0.096087968	-0.290529613
Plxnc1	0.013540425	0.013814582	0.390289821	0.092141903	0.131004024	0.507681822
Asf1b	0.02614115	0.01249894	0.390289821	0.656423575	0.191105101	-1.780260768
Slc39a1	0.004075874	0.01414149	0.390289821	0.055501394	0.079180378	0.512618966
Wdr90	0.017388389	0.014082039	0.390289821	0.172667657	0.096715225	-0.836182954
Coro1b	0.00698395	0.014131324	0.390289821	0.764535642	0.593943841	-0.364257233
Top1	0.006219995	0.014101772	0.390289821	0.514732	0.644037084	0.323322286
Fndc3a	0.002480725	0.013657772	0.390289821	0.158327552	0.190625872	0.267831601
Gda	0.001511753	0.013176743	0.390289821	0.145525984	0.163580764	0.168726332
Cdc25a	0.006207703	0.012988072	0.390289821	0.300214837	0.181093988	-0.729256625
Tex52	0.054898606	0.013394125	0.390289821	0.334056055	0.057690485	-2.533684921
Rasa1	0.002695414	0.013649346	0.390289821	0.176138966	0.213945396	0.280528531
Wasf1	0.015926609	0.01422216	0.390289821	0.574388395	0.806997526	0.490537649
Lsm8	0.005223843	0.013887741	0.390289821	0.433338006	0.569085372	0.393152324
Pus7l	0.007546792	0.012516888	0.390289821	0.182646073	0.310283666	0.764537016
Abca8a	0.007025488	0.013454714	0.390289821	0.149854994	0.267443263	0.835665703
Slc25a1	0.004104693	0.013671929	0.390289821	0.490660676	0.388838779	-0.335553546
Etfa	0.018007549	0.013397842	0.390289821	0.619263332	0.925185179	0.579189133
Mia3	0.003259356	0.013053045	0.390289821	0.225884343	0.267895391	0.246085485
Atg4b	0.002888767	0.013005533	0.390289821	0.252209484	0.206484746	-0.288587322
6430571L13Rik	0.014634377	0.013622481	0.390289821	0.227474769	0.119550551	-0.928085753
Gba	0.003418966	0.012415043	0.390289821	0.527921258	0.425491679	-0.311191842
Sbk1	0.005833103	0.013337466	0.390289821	0.056347326	0.041822163	-0.430079461
Nrbp2	0.003982099	0.012394135	0.390289821	0.263396678	0.209877186	-0.3276918
Rsf1	0.009764852	0.01360207	0.390289821	0.165044993	0.219970852	0.414452988
Zmpste24	0.007450354	0.013552236	0.390289821	0.190645141	0.253728431	0.41239542
Rrad	0.055237927	0.014196485	0.390289821	0.53933135	0.202514779	-1.413144696
Mroh6	0.033591344	0.014199778	0.390289821	58.05488512	320.9834943	2.467009738
Mgll	0.010127284	0.014295107	0.39049375	0.114379456	0.085833055	-0.414222693
Trio	0.005307351	0.014366421	0.391164624	0.139945952	0.172580529	0.302399956
Rprd1a	0.003587478	0.014374954	0.391164624	0.266272409	0.323724896	0.281865376
Nrip1	0.003135889	0.014474173	0.392455238	0.155272418	0.188393925	0.278950862
Mgst3	0.011823782	0.014477854	0.392455238	0.571634274	0.42137222	-0.439997218
Tmem175	0.005489449	0.014594814	0.39261715	0.329232015	0.253308384	-0.378209804
Hmgb2	0.025110247	0.014529599	0.39261715	0.060871438	0.17166971	1.495798159
Snx3	0.002148341	0.014573987	0.39261715	0.487850322	0.420055706	-0.215857914
Atp10a	0.037334623	0.014576568	0.39261715	0.100428215	0.043791939	-1.197427397
Lmnb2	0.002968962	0.014643339	0.393175044	0.216478199	0.284110292	0.392229353
Zfp804a	0.002346647	0.014673427	0.393236715	0.124215699	0.161606599	0.379638587
Cx3cl1	0.005434075	0.014736598	0.393714631	0.52456885	0.431035234	-0.283326338
Gad1	0.003535647	0.014746908	0.393714631	0.365818411	0.430929373	0.236323755
Unc79	0.00195092	0.014775024	0.393722396	0.134594033	0.113483926	-0.246126482
Nap1l3	0.003776611	0.014812805	0.393987201	0.344088576	0.415500293	0.272069503
Adarb2	0.004502483	0.014951375	0.396426306	0.130265669	0.174856468	0.424714247
Pml	0.005739419	0.01496054	0.396426306	0.422362433	0.298677332	-0.49989377
Fli1	0.011663278	0.015190344	0.397230604	0.248767873	0.143361688	-0.795140646
Znhit2	0.003373514	0.015236846	0.397230604	0.245704269	0.182542379	-0.428691488
Reep2	0.005946948	0.015102509	0.397230604	0.325816171	0.260893649	-0.320596384
Nt5e	0.004430245	0.015225399	0.397230604	0.254336094	0.177586856	-0.51821141
Hsbp1l1	0.077392786	0.015032567	0.397230604	0.288428048	0.074349388	-1.955818694
Psmd6	0.001571795	0.015082569	0.397230604	0.678388215	0.77225223	0.186961024
Nudt19	0.004131375	0.015243549	0.397230604	0.104929232	0.081280851	-0.36842924
Kcns3	0.007884441	0.015145803	0.397230604	0.141575265	0.072860594	-0.958358577
Lingo3	0.008312574	0.015192976	0.397230604	0.210920793	0.156632474	-0.429317969
Kcnj6	0.002927547	0.015376129	0.399948952	0.263328917	0.321762199	0.289128888
Pdcl	0.003667773	0.015417191	0.400281204	0.309204115	0.38043627	0.299095277
Gad2	0.003449618	0.015556423	0.401600944	0.236418462	0.278570793	0.236701304
4932438A13Rik	0.007416468	0.015555015	0.401600944	0.14101493	0.178850057	0.342902661
Dhrs11	0.019062359	0.015528696	0.401600944	0.52121306	0.260244538	-1.002005348
Ankrd28	0.005037456	0.015581549	0.401600944	0.150442776	0.188743345	0.32721094
Dapk1	0.002623359	0.015638788	0.402343358	0.144049725	0.171650736	0.252909139
Dcun1d3	0.010803132	0.015702981	0.403261666	0.037686973	0.02244224	-0.747849265
Cd2bp2	0.003322707	0.015803315	0.404370546	0.201214231	0.245188946	0.285161595
Eif4a3	0.001769829	0.015795662	0.404370546	0.281198222	0.335173111	0.253318943
Midn	0.019863615	0.01592711	0.404681232	0.426196491	0.289201716	-0.559442604
Ubtf	0.009723772	0.015985473	0.404681232	0.224522674	0.295288929	0.39526612
Guk1	0.001879161	0.015848755	0.404681232	0.213909607	0.177666292	-0.267831288
Slc6a8	0.002683913	0.016002735	0.404681232	0.034363002	0.024590754	-0.482740069
Fbxo11	0.005073647	0.015938275	0.404681232	0.324107342	0.395997647	0.289020154
Smg1	0.007808645	0.015893941	0.404681232	0.065025008	0.084711718	0.38156687
Igsf3	0.018819328	0.016015653	0.404681232	0.18396968	0.277579754	0.593434329
Tmc7	0.005311006	0.016149125	0.406105131	0.142588552	0.104320452	-0.45083613
Mt1	0.01761636	0.016271526	0.406105131	0.362949565	0.253478236	-0.517907206
Dpm3	0.018680608	0.016272905	0.406105131	0.557405446	0.352827163	-0.659765465
Ncaph	0.014826611	0.016246341	0.406105131	0.222969708	0.439536149	0.979134101
Elob	0.004034888	0.016236575	0.406105131	0.154664932	0.120700804	-0.357710831
Dmac2l	0.003944827	0.016243883	0.406105131	0.223546848	0.1600931	-0.481666076
Megf10	0.006470993	0.016136807	0.406105131	0.246128824	0.323305846	0.393485973
Pura	0.00909934	0.016306871	0.406236312	0.111619757	0.144744776	0.374918867
Dld	0.006033293	0.016346821	0.406502327	0.51542057	0.638098268	0.308028502
