ribosome_profiling_counts,ribosome_profiling_rpk,RNA-seq_counts,RNA-seq_rpk,transcript_ID,ribosome_profiling_tpm,RNA-seq_tpm,translation_efficiency
3,2.798507463,0.351452077,0.327847087,FBtr0073208,0.713531577,0.897450391,0.795065203
5,2.673796791,2,1.069518717,FBtr0302304,0.68173427,2.927706325,0.232856098
6,2.344665885,2.453333333,0.958707829,FBtr0073273,0.597816218,2.624372001,0.227794009
6,1.971738416,2.453333333,0.80622193,FBtr0073272,0.502731417,2.206956277,0.227794009
6,1.956309097,2.453333333,0.799913053,FBtr0310630,0.498797425,2.189686322,0.227794009
6,1.794258373,2.453333333,0.733652313,FBtr0300877,0.457479576,2.008303813,0.227794009
7,2.037845706,3.01047619,0.876412283,FBtr0073271,0.519586701,2.399095727,0.21657606
7,2.167853825,3.453333333,1.069474554,FBtr0302303,0.552734691,2.927585433,0.188802241
160,51.29849311,5,1.60307791,FBtr0073209,13.07950584,4.388274149,2.980558049
161,46.41106947,5.24,1.510521764,FBtr0073210,11.83336619,4.134910456,2.861819215
88,20.03186888,1.44,0.327794218,FBtr0073211,5.107497904,0.897305667,5.692037941
653,532.6264274,4,3.262642741,FBtr0310531,135.8030235,8.931175903,15.20550317
757,529.7410777,4,2.799160252,FBtr0073270,135.0673499,7.662436429,17.62720659
633,135.4300385,162.9848485,34.87052813,FBtr0345589,34.53040961,95.45477251,0.361746288
633,142.4713032,162.9848485,36.68351305,FBtr0073269,36.32571112,100.4176472,0.361746288
613,159.9269502,157.3083573,41.0405315,FBtr0073267,40.7763533,112.3445731,0.362957926
626,161.4234141,161.7680064,41.71428736,FBtr0310634,41.15790464,114.1889161,0.36043695
630,162.078724,162.9848485,41.93075598,FBtr0073265,41.32498808,114.7814784,0.36003185
630,157.6971214,162.9848485,40.79720863,FBtr0073266,40.20781694,111.6784998,0.36003185
626,151.4638277,161.7680064,39.1405774,FBtr0310635,38.61852267,107.1436285,0.36043695
635,149.8348277,161.889628,38.19953469,FBtr0310636,38.2031788,104.5676131,0.365344275
633,147.7936026,162.9848485,38.05389878,FBtr0073268,37.68273045,104.1689486,0.361746288
638,145.6953642,161.889628,36.96954282,FBtr0310637,37.14774551,101.2006267,0.367070311
638,137.6780319,161.889628,34.93518084,FBtr0310633,35.10357739,95.63175317,0.367070311
643,127.1504845,163.1064701,32.25360295,FBtr0113135,32.41938317,88.29118734,0.367187079
636,564.3300799,6.12,5.430346051,FBtr0073264,143.88646,14.86505868,9.679508371
331,125.4738438,1,0.379075057,FBtr0310632,31.99189242,1.037682113,30.83014732
331,149.8415573,1,0.452693526,FBtr0073263,38.20489462,1.23920571,30.83014732
47,29.01234568,4,2.469135802,FBtr0073212,7.397237652,6.759025714,1.094423659
0,0,0,0,FBtr0073213,0,0,
0,0,0,0,FBtr0332657,0,0,
0,0,0,0,FBtr0073214,0,0,
2,1.143510577,0,0,FBtr0332658,0.29155931,0,inf
2,1.022494888,0,0,FBtr0073215,0.260704107,0,inf
9,3.773584906,0,0,FBtr0302033,0.962145724,0,inf
9,3.767266639,0,0,FBtr0332660,0.960534765,0,inf
9,3.643724696,0,0,FBtr0302032,0.929035446,0,inf
0,0,0,0,FBtr0332659,0,0,
0,0,0,0,FBtr0073260,0,0,
46,21.9047619,7,3.333333333,FBtr0073217,5.585026847,9.124684714,0.612078885
0,0,0,0,FBtr0073218,0,0,
0,0,0,0,FBtr0301645,0,0,
1,0.654878847,0,0,FBtr0073258,0.166973554,0,inf
1,0.37327361,0,0,FBtr0300621,0.095173056,0,inf
0,0,0.208955224,0.131749826,FBtr0073257,0,0.360652687,0
35,41.27358491,2.16,2.547169811,FBtr0073256,10.52346886,6.972636433,1.509252484
0,0,1,0.294464075,FBtr0073219,0,0.806067554,0
0,0,1,0.253936008,FBtr0073220,0,0.695125804,0
55,5.588295062,2,0.20321073,FBtr0307310,1.424839863,0.556270151,2.561417074
55,5.517656501,2,0.200642055,FBtr0307309,1.406829247,0.549238647,2.561417074
55,5.40806293,2,0.196656834,FBtr0307311,1.378886326,0.538329482,2.561417074
53,5.398798003,2,0.203728227,FBtr0307312,1.37652406,0.55768675,2.468274635
1,0.377643505,0,0,FBtr0073255,0.096287242,0,inf
0,0,1.554054054,1.532597686,FBtr0073254,0,4.195341205,0
0,0,1.306666667,2.367149758,FBtr0073253,0,6.479848565,0
0,0,1,1.123595506,FBtr0073252,0,3.075736421,0
0,0,0,0,FBtr0073223,0,0,
394,167.3036093,2.226666667,0.945506016,FBtr0333569,42.65716988,2.588233286,16.48119206
150,151.6683519,0.297297297,0.300603941,FBtr0073250,38.67066991,0.822874855,46.99459424
394,238.6432465,1.297297297,0.785764565,FBtr0073249,60.84653851,2.150956175,28.28813492
394,238.6432465,1.297297297,0.785764565,FBtr0479862,60.84653851,2.150956175,28.28813492
150,128.5347044,0.297297297,0.254753468,FBtr0073248,32.7723158,0.697363523,46.99459424
38,22.67303103,0.12,0.071599045,FBtr0073225,5.780911362,0.195995614,29.4951057
38,23.67601246,0.12,0.074766355,FBtr0073226,6.036640152,0.204665825,29.4951057
329,102.5880886,8,2.494543187,FBtr0073227,26.15674305,6.828576026,3.830482806
747,143.0212522,29.10666667,5.572787032,FBtr0073247,36.46593085,15.25497739,2.390428377
747,141.7995444,29.66666667,5.6314857,FBtr0073246,36.15443372,15.41565945,2.345305684
753,141.2228057,29.8,5.588897224,FBtr0073245,36.00738345,15.29907752,2.353565658
46,55.55555556,25.06189337,30.26798716,FBtr0073228,14.16492316,82.85575193,0.170958839
124,47.13036868,35.56331665,13.51703407,FBtr0073244,12.01676492,37.00160226,0.324763367
285,153.3082302,81.3523971,43.76137552,FBtr0073229,39.08878743,119.7926263,0.326303785
75,67.26457399,374.6470221,336.0062978,FBtr0073243,17.1503554,919.785459,0.018646039
75,98.68421053,10,13.15789474,FBtr0333568,25.16137667,36.01849229,0.698568293
0,0,0,0,FBtr0113136,0,0,
0,0,0,0,FBtr0113137,0,0,
1,0.238834488,0.12,0.028660139,FBtr0073231,0.060895299,0.078454418,0.776186992
0,0,0,0,FBtr0091765,0,0,
185,74.8381877,156.5131418,63.31437773,FBtr0333566,19.08138921,173.3171204,0.110095236
187,75.19099316,156.5131418,62.93250573,FBtr0073232,19.17134353,172.2717819,0.111285454
428,341.5802075,41.79189189,33.3534652,FBtr0073242,87.09223308,91.30195622,0.953892301
0,0,0,0,FBtr0300579,0,0,
278,125.1125113,7,3.150315032,FBtr0073233,31.89976396,8.623689424,3.699085436
119,113.4413727,1,0.953288847,FBtr0073234,28.92398991,2.60953805,11.08395025
119,106.1552186,1,0.89206066,FBtr0300449,27.06624926,2.441931681,11.08395025
124,61.78375685,6.852847676,3.414473182,FBtr0073235,15.75291903,9.346797375,1.685381463
127,61.38231029,6.852847676,3.312154507,FBtr0300774,15.65056276,9.066709682,1.726156821
128,57.8923564,6.852847676,3.099433594,FBtr0073237,14.76073404,8.484406301,1.739748607
128,60.57737814,6.852847676,3.243183945,FBtr0333567,15.44533032,8.877909291,1.739748607
212,247.0862471,2.549440976,2.971376429,FBtr0300776,62.99923868,8.133861923,7.745304663
69,79.95365006,1.16,1.34414832,FBtr0300775,20.38567157,3.679478888,5.540369219
1,0.371747212,0.530555556,0.197232549,FBtr0073342,0.094783872,0.539905446,0.17555643
1,0.359971202,0.530555556,0.190984721,FBtr0073343,0.09178136,0.52280261,0.17555643
1,0.346020761,0,0,FBtr0073341,0.088224435,0,inf
472,101.6365202,50.98648649,10.97900226,FBtr0073286,25.914123,30.05398023,0.862252614
472,98.7654321,50.98648649,10.66886095,FBtr0346538,25.18208562,29.20499773,0.862252614
46,35.52123552,5.468693333,4.222929214,FBtr0306092,9.056800293,11.5598693,0.783469091
46,32.83369022,5.468693333,3.903421365,FBtr0073287,8.371560585,10.68524678,0.783469091
217,187.8787879,8.744255432,7.570783924,FBtr0073340,47.9031947,20.7243049,2.311450006
233,67.01179177,53.92,15.50762151,FBtr0333570,17.08590387,42.45064709,0.402488655
238,67.92237443,53.92,15.38812785,FBtr0333571,17.31807387,42.1235445,0.411125751
238,67.86427146,54,15.39777588,FBtr0306534,17.30325943,42.14995505,0.410516676
238,70.85442096,53.92,16.05239655,FBtr0308202,18.06565372,43.94191722,0.411125751
238,69.54997078,54.8,16.01402688,FBtr0308201,17.73305986,43.8368839,0.404523732
207,85.74979287,54.12,22.41922121,FBtr0306533,21.86350609,61.37049752,0.35625434
213,82.55813953,54,20.93023256,FBtr0306095,21.04973465,57.29453193,0.367395176
213,80.77360637,54.72,20.75085324,FBtr0113138,20.5947347,56.80349802,0.362561029
221,89.54619125,54,21.88006483,FBtr0306094,22.83146853,59.89460793,0.381194056
221,88.25878594,54,21.56549521,FBtr0306096,22.50322058,59.03350334,0.381194056
221,87.52475248,54.72,21.67128713,FBtr0073339,22.31606509,59.32309872,0.376178345
127,237.3831776,1.026666667,1.919003115,FBtr0073288,60.52526047,5.253089518,11.52184067
127,202.2292994,1.026666667,1.634819533,FBtr0306093,51.56212476,4.475163841,11.52184067
0,0,65.72,55.74215437,FBtr0091456,0,152.5888752,0
83,86.01036269,3.986666667,4.131260794,FBtr0073338,21.92994322,11.30893567,1.939169508
1,0.260824204,0,0,FBtr0100186,0.066501987,0,inf
1,0.233208955,0,0,FBtr0100185,0.059460965,0,inf
1,0.412371134,0,0,FBtr0073337,0.105141698,0,inf
0,0,0,0,FBtr0073336,0,0,
109,51.80608365,0,0,FBtr0073292,13.2089255,0,inf
111,46.95431472,0,0,FBtr0073291,11.97187668,0,inf
56,35.75989783,31.22562403,19.93973438,FBtr0073293,9.117651691,54.58313684,0.167041548
56,35.75989783,31.22562403,19.93973438,FBtr0330179,9.117651691,54.58313684,0.167041548
641,839.0052356,20.09321078,26.30001411,FBtr0113139,213.9200045,71.99380101,2.971367
641,946.8242245,5.986486486,8.84266837,FBtr0073335,241.410463,24.20596827,9.973179353
325,170.5141658,1,0.524658972,FBtr0113140,43.47576102,1.43620431,30.27129269
340,157.5532901,0.96,0.444856348,FBtr0308033,40.17114447,1.217752177,32.98794716
325,132.6530612,0.96,0.391836735,FBtr0073294,33.82236755,1.072615999,31.53259655
344,170.3813769,0.96,0.475482912,FBtr0308034,43.44190402,1.301589499,33.37604066
329,142.3626136,0.96,0.415404587,FBtr0073295,36.29799869,1.137130765,31.92069005
327,161.7210682,0.96,0.474777448,FBtr0073296,41.2337971,1.299658357,31.7266433
221,212.5,0,0,FBtr0073297,54.1808311,0,inf
221,176.0956175,0,0,FBtr0113141,44.89885605,0,inf
0,0,0,0,FBtr0073298,0,0,
0,0,0.346666667,0.423797881,FBtr0073300,0,1.160106614,0
4,1.62601626,0,0,FBtr0073299,0.414583117,0,inf
1,0.651041667,0,0,FBtr0073301,0.165995193,0,inf
0,0,0,0,FBtr0073302,0,0,
0,0,0,0,FBtr0333964,0,0,
0,0,0,0,FBtr0290123,0,0,
0,0,0.12,0.130010834,FBtr0073334,0,0.355892362,0
0,0,0,0,FBtr0073333,0,0,
0,0,0.12,0.175695461,FBtr0331409,0,0.480949707,0
0,0,0.12,0.174927114,FBtr0290225,0,0.478846428,0
0,0,0.12,0.146520147,FBtr0346535,0,0.401085042,0
0,0,0,0,FBtr0290214,0,0,
0,0,0.12,0.087272727,FBtr0303006,0,0.238900836,0
0,0,0,0,FBtr0303003,0,0,
1,1.615508885,0,0,FBtr0303004,0.411904066,0,inf
0,0,0,0,FBtr0303005,0,0,
0,0,0,0,FBtr0073306,0,0,
0,0,0,0,FBtr0331399,0,0,
0,0,0.12,0.046100653,FBtr0331400,0,0.126196177,0
0,0,0,0,FBtr0073328,0,0,
0,0,0,0,FBtr0333588,0,0,
0,0,0.133333333,0.037233547,FBtr0333587,0,0.101923314,0
0,0,0.133333333,0.035254715,FBtr0301519,0,0.096506449,0
0,0,0.133333333,0.034426371,FBtr0301608,0,0.094238933,0
0,0,0.133333333,0.033458804,FBtr0333586,0,0.091590311,0
0,0,0,0,FBtr0301518,0,0,
0,0,0,0,FBtr0301520,0,0,
0,0,0,0,FBtr0301517,0,0,
72,13.75095493,1,0.190985485,FBtr0073323,3.506061959,0.522804701,6.706255611
23,7.903780069,0.043478261,0.014940983,FBtr0073308,2.015215873,0.040899528,49.27235025
24,7.704654896,0.043478261,0.013957708,FBtr0073309,1.964445203,0.038207906,51.41462635
113,68.94447834,4.12,2.513727883,FBtr0073322,17.57867829,6.881092317,2.554634857
46,17.61777097,3.573333333,1.368568875,FBtr0304987,4.491978697,3.746327849,1.199035129
46,17.12583768,3.573333333,1.330354927,FBtr0073310,4.366551146,3.64172078,1.199035129
53,17.20779221,3.573333333,1.16017316,FBtr0113143,4.38744698,3.17586429,1.381496997
44,18.91659501,2.626666667,1.129263399,FBtr0113142,4.823138068,3.091251743,1.560254055
0,0,0,0,FBtr0091778,0,0,
1,0.495785821,0,0,FBtr0301098,0.126409825,0,inf
1,0.310655483,0,0,FBtr0301096,0.079207399,0,inf
1,0.259672812,0,0,FBtr0333583,0.066208418,0,inf
1,0.258866166,0,0,FBtr0301097,0.066002748,0,inf
1,0.257267816,0,0,FBtr0344807,0.065595219,0,inf
1,0.256476019,0,0,FBtr0333584,0.065393336,0,inf
1,0.239520958,0,0,FBtr0333585,0.061070327,0,inf
1,0.265533723,0,0,FBtr0301095,0.067702766,0,inf
1,0.263019463,0,0,FBtr0304988,0.067061709,0,inf
155,32.3861262,24.4680933,5.112430693,FBtr0304990,8.257445805,13.99479546,0.590036905
155,35.7307515,24.4680933,5.640408783,FBtr0304989,9.110220292,15.44008554,0.590036905
155,35.17930095,24.4680933,5.553357535,FBtr0343995,8.969617709,15.20179098,0.590036905
145,57.7689243,7.226666667,2.879150066,FBtr0302594,14.72926273,7.88140098,1.868863514
138,53.75925205,19.69475997,7.672286703,FBtr0100504,13.70692214,21.00215916,0.652643475
154,56.68016194,19.69475997,7.248715482,FBtr0100507,14.4516625,19.84267301,0.728312284
154,55.35585909,19.69475997,7.079352971,FBtr0073321,14.11400683,19.37905915,0.728312284
154,52.09742896,21.6280933,7.316675676,FBtr0100508,13.28320941,20.02870761,0.663208514
145,51.50976909,26.05333333,9.25518058,FBtr0100505,13.13337458,25.33518143,0.518384864
0,0,1,0.565930956,FBtr0302941,0,1.549182464,0
562,264.5951036,11.10648649,5.229042602,FBtr0073317,67.46344761,14.31400953,4.713106238
0,0,3,0.426378624,FBtr0306206,0,1.167171154,0
0,0,3,0.419874038,FBtr0333592,0,1.149365464,0
0,0,3,0.413450937,FBtr0333594,0,1.131782834,0
0,0,0,0,FBtr0073319,0,0,
0,0,0,0,FBtr0302646,0,0,
0,0,0,0,FBtr0333591,0,0,
0,0,0,0,FBtr0306207,0,0,
0,0,0,0,FBtr0333593,0,0,
0,0,0,0,FBtr0073344,0,0,
0,0,0,0,FBtr0073369,0,0,
0,0,0,0,FBtr0112461,0,0,
1,0.841750842,0,0,FBtr0073367,0.214620048,0,inf
0,0,0,0,FBtr0073366,0,0,
37,5.163271002,0,0,FBtr0332738,1.316472066,0,inf
37,5.070576949,1.493333333,0.204650313,FBtr0073345,1.292837992,0.560210875,2.307770253
0,0,0.773333333,1.206448258,FBtr0073365,0,3.302537993,0
1,2.183406114,0,0,FBtr0073346,0.556700037,0,inf
0,0,0,0,FBtr0073364,0,0,
1,0.859106529,0,0,FBtr0332742,0.219045204,0,inf
1,0.852514919,0,0,FBtr0073363,0.21736455,0,inf
0,0,0,0,FBtr0073347,0,0,
0,0,0,0,FBtr0073362,0,0,
0,0,1,0.738552437,FBtr0073361,0,2.02171744,0
2411,167.8735552,1,0.069628185,FBtr0332748,42.80248819,0.190600572,224.5664205
2400,167.0029921,1,0.06958458,FBtr0332745,42.58052193,0.190481206,223.5418537
2400,166.689818,1,0.069454091,FBtr0332749,42.50067236,0.190124004,223.5418537
2411,167.4189292,1,0.069439622,FBtr0332750,42.68657284,0.190084398,224.5664205
2400,169.6113074,1,0.070671378,FBtr0273370,43.24556047,0.193456213,223.5418537
2411,170.3525754,1,0.070656398,FBtr0073359,43.43456055,0.193415206,224.5664205
2400,169.2882838,1,0.070536785,FBtr0332746,43.16319959,0.193087777,223.5418537
2411,169.8844419,1,0.070462232,FBtr0332747,43.3152012,0.192883696,224.5664205
174,57.61589404,2,0.662251656,FBtr0073348,14.69024482,1.812851268,8.103392197
0,0,2,0.478125747,FBtr0332744,0,1.308824009,0
0,0,2,0.459031444,FBtr0073358,0,1.256555159,0
1,0.798722045,0,0,FBtr0308821,0.203649055,0,inf
2,0.949667616,0,0,FBtr0308822,0.242135439,0,inf
1,1.012145749,0,0,FBtr0306799,0.258065402,0,inf
0,0,0,0,FBtr0073356,0,0,
0,0,0,0,FBtr0073355,0,0,
0,0,1,0.07242703,FBtr0289982,0,0.198262143,0
0,0,0,0,FBtr0289983,0,0,
0,0,0,0,FBtr0073352,0,0,
0,0,0,0,FBtr0073353,0,0,
3,1.633986928,0,0,FBtr0073354,0.416615387,0,inf
3,1.519756839,0,0,FBtr0345597,0.387490299,0,inf
3,1.272804412,0,0,FBtr0479763,0.324525181,0,inf
3,1.081860801,0,0,FBtr0331423,0.275840552,0,inf
2,0.357909807,0,0,FBtr0309972,0.091255768,0,inf
1,0.266098989,0,0,FBtr0073375,0.067846891,0,inf
0,0,0,0,FBtr0073374,0,0,
1,0.341530055,0.175675676,0.059998523,FBtr0073373,0.087079446,0.164240282,0.530195422
0,0,0,0,FBtr0073372,0,0,
0,0,0,0,FBtr0479932,0,0,
0,0,0,0,FBtr0077163,0,0,
0,0,0,0,FBtr0077182,0,0,
375,269.010043,4.28,3.070301291,FBtr0331804,68.58911862,8.404659378,8.160844542
405,279.1178498,4.28,2.949689869,FBtr0077164,71.16629211,8.074497018,8.813712106
405,279.1178498,4.28,2.949689869,FBtr0330151,71.16629211,8.074497018,8.813712106
137,286.6108787,5,10.46025105,FBtr0077181,73.07677933,28.63394785,2.55210283
151,67.17081851,4.229874926,1.88161696,FBtr0077165,17.12645069,5.150748453,3.325041176
68,91.39784946,3.626778607,4.874702429,FBtr0077180,23.30358327,13.34403682,1.746366829
89,104.0935673,27.46488241,32.12266949,FBtr0077166,26.54059287,87.93276938,0.301828238
228,210.7208872,18.93597518,17.50090128,FBtr0077179,53.72721318,47.90706191,1.121488379
0,0,270.1390941,178.7816639,FBtr0344225,0,489.3978947,0
0,0,279.8826291,175.5850873,FBtr0331805,0,480.6475686,0
0,0,279.9226291,175.2802937,FBtr0077167,0,479.8132251,0
167,90.3190914,3,1.622498648,FBtr0077178,23.02853382,4.441436584,5.184929107
167,86.84347374,3,1.560062402,FBtr0077177,22.14236039,4.270523267,5.184929107
129,39.90102072,15.56061511,4.813057565,FBtr0077168,10.17350807,13.17528984,0.772165789
39,17.15794105,3.415612845,1.502689329,FBtr0077176,4.374736498,4.113469905,1.063514891
239,118.6104218,1,0.496277916,FBtr0077169,30.24193521,1.358513853,22.26104293
218,28.62019168,56.38666667,7.402739486,FBtr0333288,7.297250688,20.26429915,0.360103778
242,30.29165102,53.38666667,6.682521801,FBtr0077174,7.723420365,18.29277136,0.422211606
240,41.02564103,58.10666667,9.932763533,FBtr0308859,10.46025095,27.19000067,0.384709477
220,47.20017164,56.69333333,12.1633412,FBtr0333289,12.03456248,33.29599606,0.361441732
221,79.61095101,56.52,20.36023055,FBtr0301599,20.29829407,55.73420534,0.364198143
206,81.07044471,51.73333333,20.35943854,FBtr0333287,20.67041916,55.7320373,0.370889351
235,51.31004367,53.21333333,11.61863173,FBtr0077173,13.08245087,31.80490541,0.411334374
239,78.72200264,57.93333333,19.0821256,FBtr0077172,20.07164013,52.23551394,0.384252755
0,0,0,0,FBtr0077171,0,0,
52,17.4789916,6,2.016806723,FBtr0077161,4.456594313,5.520817642,0.807234472
95,26.79075014,6,1.692047377,FBtr0077160,6.83080051,4.631819652,1.474755285
95,26.79075014,6,1.692047377,FBtr0479855,6.83080051,4.631819652,1.474755285
95,25.99179207,6,1.641586867,FBtr0333595,6.627091275,4.493688779,1.474755285
51,16.7542707,6,1.97109067,FBtr0077159,4.271813227,5.395674273,0.791710732
47,18.58442072,2,0.790826414,FBtr0077157,4.738444047,2.164812506,2.188847317
462,403.4934498,5.28,4.611353712,FBtr0306086,102.8781668,12.62314462,8.149963416
462,303.7475345,6.533333333,4.29541968,FBtr0077144,77.44608877,11.75830509,6.586501047
582,361.7153511,26.33333333,16.36627305,FBtr0077156,92.22606281,44.80112445,2.058565805
605,508.8309504,30.2,25.39949537,FBtr0345026,129.7359237,69.52871616,1.865932968
608,508.361204,32.51189189,27.1838561,FBtr0077155,129.6161531,74.41323486,1.741842743
69,80.41958042,77.25642951,90.04245864,FBtr0077145,20.50446919,246.4827138,0.083188265
709,1305.709024,17.21945384,31.71170137,FBtr0077154,332.914824,86.80778303,3.835080362
0,0,0.28,0.108527132,FBtr0077153,0,0.297082758,0
3,1.402524544,0,0,FBtr0333611,0.357599743,0,inf
6,1.267159451,0,0,FBtr0333612,0.323085893,0,inf
0,0,0,0,FBtr0290012,0,0,
0,0,0,0,FBtr0333613,0,0,
3,2.365930599,0,0,FBtr0077152,0.603238053,0,inf
0,0,0,0,FBtr0344835,0,0,
0,0,0,0,FBtr0344834,0,0,
0,0,0,0,FBtr0077149,0,0,
0,0,0,0,FBtr0306593,0,0,
0,0,0,0,FBtr0077141,0,0,
15,4.189944134,0,0,FBtr0113144,1.068304261,0,inf
16,5.0457269,0,0,FBtr0273233,1.286502009,0,inf
15,4.359197908,0,0,FBtr0077140,1.111458661,0,inf
13,5.877034358,0,0,FBtr0077137,1.498459322,0,inf
13,5.354200988,0,0,FBtr0077138,1.365153221,0,inf
16,5.347593583,0,0,FBtr0273232,1.36346854,0,inf
15,4.307869041,0,0,FBtr0077139,1.098371411,0,inf
18,4.251299008,0,0,FBtr0273231,1.083947828,0,inf
6,13.42281879,0,0,FBtr0273234,3.422397543,0,inf
6,8.875739645,0,0,FBtr0113146,2.263035062,0,inf
54,26.15012107,0,0,FBtr0077136,6.667460201,0,inf
157,98.125,0.12,0.075,FBtr0077134,25.01879554,0.205305406,121.8613577
157,103.4255599,0.12,0.079051383,FBtr0344756,26.37027198,0.216395685,121.8613577
22,17.30920535,2,1.573564123,FBtr0077083,4.413304148,4.307482949,1.024566829
11,7.971014493,17.12162162,12.40697219,FBtr0077084,2.032358541,33.96291285,0.059840525
210,80.76923077,2,0.769230769,FBtr0077133,20.59361906,2.105696473,9.779956099
234,87.11839166,2,0.744601638,FBtr0345001,22.21245583,2.038276556,10.89766537
236,87.56957328,2,0.742115028,FBtr0077132,22.32749299,2.031469695,10.99080781
236,86.70095518,2,0.734753857,FBtr0077131,22.10602263,2.011319188,10.99080781
39,5.907300818,19.50666667,2.954660204,FBtr0077085,1.506176319,8.08810284,0.186221213
16,7.315957933,60.38666667,27.61164457,FBtr0077130,1.865339676,75.58426533,0.024678942
18,7.231820008,61.38666667,24.66318468,FBtr0346640,1.843887145,67.51313528,0.027311532
0,0,0,0,FBtr0077129,0,0,
0,0,0,0,FBtr0077086,0,0,
0,0,0,0,FBtr0345902,0,0,
0,0,0,0,FBtr0077128,0,0,
141,53.14738032,5,1.884658877,FBtr0077127,13.55091405,5.159075413,2.626616781
3,1.474201474,1.483216838,0.728853483,FBtr0077088,0.375875111,1.99516747,0.188392762
76,87.96296296,3,3.472222222,FBtr0077126,22.42779501,9.504879911,2.359608456
